자치구,행정동,사업장명,경도,위도
강남구,세곡동,세곡도LH푸르지오(아)경로당,127.1067603,37.46444371
강남구,세곡동,세곡리엔파크4단지경로당,127.1067603,37.46444371
강남구,세곡동,세곡리엔파크3단지(아)경로당,127.1067603,37.46444371
강남구,세곡동,세곡리엔파크1단지(아)경로당,127.1067603,37.46444371
금천구,독산동,복지관경로당,126.8952978,37.46460638
금천구,독산동,복지경로당,126.8952978,37.46460638
서초구,우면동,LH서초3단지(아) 경로당,127.0160512,37.46465302
서초구,우면동,참누리에고리치 경로당,127.0160512,37.46465302
서초구,우면동,서초네이처힐7단지 경로당,127.0160512,37.46465302
금천구,독산동,중앙하이츠아파트경로당,126.8885599,37.46481294
관악구,신림동,태흥(아)경로당,126.931029,37.46599343
관악구,신림동,신림주공1단지(아)경로당,126.9279494,37.46604728
서초구,우면동,우면형촌경로당,127.0196486,37.46612509
서초구,방배동,남태령경로당,126.9891049,37.46620704
서초구,양재동,구립잔디마을경로당,127.0355835,37.46639861
관악구,신림동,건영3차(아)경로당,126.9425872,37.46684584
금천구,독산동,독산2동 정훈경로당,126.9064064,37.46684768
금천구,독산동,계룡아파트경로당,126.8927863,37.46714885
금천구,독산동,계룡아파트경로당,126.8927863,37.46714885
관악구,신림동,신림9동경로당,126.937524,37.46729612
금천구,독산동,독산현대아파트경로당,126.8950058,37.46745692
금천구,독산동,말미경로당,126.8944386,37.46748696
금천구,독산동,금천롯데캐슬골드파크1차아파트경로당,126.899393,37.46814325
금천구,독산동,독산삼익아파트경뢍,126.899393,37.46814325
금천구,독산동,각산아파트경로당,126.899393,37.46814325
금천구,독산동,각산아파트경로당,126.899393,37.46814325
금천구,독산동,세일경로당,126.899393,37.46814325
금천구,독산동,진도3차아파트경로당,126.8932923,37.46834324
서초구,우면동,서초구립우면동경로당,127.0254957,37.46941699
금천구,독산동,정심경로당,126.9015649,37.46946785
금천구,독산동,감로천경로당,126.9064771,37.46947112
강남구,율현동,은곡경로당,127.1051888,37.46965278
관악구,신림동,임광관악파크(아)경로당,126.9191011,37.46970515
관악구,신림동,신림13동 구립 경로당,126.9225674,37.46978424
송파구,장지동,화훼마을경로휴게실,127.1256976,37.46984087
금천구,독산동,동아아파트경로당,126.9063248,37.46994908
관악구,봉천동,은천2단지(아)경로당,126.9645618,37.46997513
관악구,신림동,무궁화경로당,126.9245376,37.47004041
서초구,우면동,서초구립 우면주공(아)경로당,127.0242222,37.47018798
관악구,봉천동,낙성대현대(아)경로당,126.9704064,37.47028317
관악구,신림동,신림6동경로당,126.9279918,37.47051361
강남구,율현동,방죽1경로당,127.1053255,37.47082577
관악구,신림동,건영2차(아)경로당,126.9169227,37.47084846
서초구,양재동,구립동산마을경로당,127.0451674,37.47116421
서초구,우면동,동양고속(아)경로당,127.0235672,37.47135736
서초구,우면동,한라아파트경로당,127.0258906,37.47153086
강남구,율현동,방죽2경로당,127.1096989,37.47175641
관악구,신림동,약수경로당,126.9122896,37.47180433
관악구,신림동,신림쌍용(아)경로당,126.911763,37.47214596
서초구,우면동,코오롱아파트경로당,127.0276569,37.47259581
관악구,남현동,우림루미아트경로당,126.9754552,37.47263353
금천구,가산동,가산동 우정경로당,126.8887316,37.4726928
금천구,가산동,우정경로당,126.8887316,37.4726928
서초구,방배동,방배래미안(아)경로당,126.9840079,37.47270239
금천구,독산동,독산3동 동산경로당,126.9059121,37.47282865
서초구,우면동,대림(아)경로당,127.0230082,37.4728363
관악구,남현동,관수경로당,126.9803711,37.47289601
금천구,가산동,가산삼익아파트경로당,126.8929963,37.4728974
관악구,신림동,신림동부센트레빌(아)경로당,126.9163186,37.47318823
강남구,자곡동,강남한양수자인(아)경로당,127.0921806,37.4733904
강남구,자곡동,LH강남브리즈힐경로당,127.0921806,37.4733904
강남구,자곡동,래미안포레(아)경로당,127.0921806,37.4733904
강남구,자곡동,래미안강남힐즈(아)경로당,127.0921806,37.4733904
강남구,자곡동,LH강남3단지아파트경로당,127.0921806,37.4733904
강남구,자곡동,자곡경로당,127.0921806,37.4733904
강남구,자곡동,LH강남아이파크(아)경로당,127.0921806,37.4733904
서초구,우면동,서초구립암산마을경로당,127.0243269,37.47352305
강남구,자곡동,못골노인정,127.0996507,37.47354363
강남구,자곡동,자곡경로당,127.0996507,37.47354363
관악구,봉천동,봉덕경로당,126.9582711,37.47358324
관악구,봉천동,봉천11동 경로당,126.9672655,37.47406469
금천구,독산동,문성경로당,126.9023418,37.47415105
서초구,방배동,우성(아)경로당(방배동),126.9825767,37.47440825
금천구,가산동,두산아파트 A지구 경로당,126.8927206,37.47455014
관악구,신림동,두영(아)경로당,126.913909,37.47479913
관악구,봉천동,덕양경로당,126.9659143,37.47486729
관악구,신림동,신림현대(아)경로당,126.9322808,37.47499354
서초구,방배동,방배래미안타워실버 경로당,126.9904692,37.4750477
관악구,봉천동,갑을(아)경로당,126.9521196,37.47511037
금천구,가산동,매봉경로당,126.8957291,37.47557881
금천구,독산동,독산1동 영보경로당,126.8973592,37.47561691
관악구,신림동,신림3동경로당,126.9256031,37.47591891
금천구,가산동,두산아파트 C지구 경로당,126.8917197,37.47603959
관악구,봉천동,백설경로당,126.9536824,37.47612643
관악구,봉천동,서울대입구삼성(아)경로당,126.9520784,37.4761521
강남구,개포동,우성6차(아)경로당,127.0572124,37.47615608
관악구,신림동,건영1차(아)경로당,126.9123217,37.476314
서초구,방배동,임광3차아파트경로당,127.0033239,37.47632179
구로구,항동,항서 경로당,126.8224909,37.476417
서초구,방배동,서초구립방배3동제2경로당,126.9874375,37.47652291
서초구,방배동,경남(아)경로당,126.999721,37.47655529
서초구,양재동,우성아파트경로당,127.0294573,37.47661802
관악구,신림동,서원경로당,126.9333519,37.47676733
관악구,신림동,하난곡경로당,126.9199601,37.47682452
관악구,봉천동,사립 건영6차(아)경로당,126.9518895,37.47706367
서초구,방배동,임광1.2차(아)경로당,127.0025191,37.47706515
관악구,신림동,라이프(아)경로당,126.9131754,37.47708968
동작구,사당동,삼익그린뷰아파트경로당,126.9692705,37.47729895
금천구,독산동,독산신도아파트경로당,126.9002384,37.47740004
관악구,신림동,신일경로당,126.9264517,37.47743647
금천구,독산동,독산3동 목화경로당,126.906494,37.47751922
서초구,방배동,래미안방배아트힐 경로당,127.0051151,37.47767694
관악구,봉천동,덕진경로당,126.955627,37.4778154
금천구,가산동,우창경로당,126.8776886,37.47783485
관악구,봉천동,구립일선경로당,126.9494541,37.47794411
동작구,사당동,르메이에르타운 경로당,126.9737414,37.47840007
강남구,개포동,개포시영(아)경로당,127.0542337,37.47840721
강남구,개포동,대룡경로당,127.0616144,37.47848937
서초구,방배동,서초구립방배3동제1경로당,126.9916733,37.47849965
송파구,장지동,파인타운4단지,127.1365821,37.4785084
송파구,장지동,파인타운7단지경로당,127.1365821,37.4785084
송파구,장지동,파인타운10단지,127.1365821,37.4785084
송파구,장지동,파인타운11단지 경로당,127.1365821,37.4785084
송파구,장지동,파인타운9단지 경로당,127.1365821,37.4785084
송파구,장지동,파인타운9단지 경로당,127.1365821,37.4785084
송파구,장지동,파인타운8단지,127.1365821,37.4785084
송파구,장지동,파인타운2단지,127.1365821,37.4785084
송파구,장지동,파인타운3단지,127.1365821,37.4785084
송파구,장지동,파인타운6단지,127.1365821,37.4785084
금천구,가산동,공단경로당,126.8771856,37.47864307
서초구,방배동,삼익아파트경로당,127.0015897,37.47887673
동작구,사당동,사당1동,126.9732498,37.47890102
동작구,사당동,상신A,126.9711386,37.47890349
동작구,사당동,사당휴먼시아 경로당,126.9701481,37.47896244
관악구,신림동,신림푸르지오경로당,126.9104843,37.47912188
금천구,독산동,구룡경로당,126.9021992,37.47917622
금천구,독산동,구룡경로당,126.9021992,37.47917622
구로구,항동,항동경로당,126.8241433,37.47920737
관악구,신림동,신관경로당,126.9334605,37.47940069
구로구,구로동,신성미소지움(아),126.8966437,37.47945783
관악구,신림동,삼성경로당,126.9144401,37.47948026
서초구,방배동,대우효령(아)경로당,126.9938986,37.47956108
강남구,일원동,대청경로당,127.08043,37.47956549
강남구,일원동,개포8단지(아)경로당,127.08043,37.47956549
강남구,일원동,현대(아)(일원2),127.08043,37.47956549
강남구,일원동,탄천경로당,127.08043,37.47956549
강남구,일원동,장수경로당,127.08043,37.47956549
강남구,일원동,수서1단지(아)경로당,127.08043,37.47956549
동작구,사당동,송학,126.9788997,37.47976524
관악구,봉천동,신창경로당,126.9595508,37.47983858
송파구,문정동,문정 시영아파트,127.1265536,37.47987495
구로구,가리봉동,정수경로당,126.8931834,37.47995445
서초구,방배동,방배현대멤피스2차(아) 경로당,126.9979688,37.48015823
동작구,사당동,사당동진흥아파트경로당,126.9691411,37.48026144
강남구,일원동,청솔빌리지경로당,127.0823603,37.48046436
강남구,개포동,구룡경로당,127.0583506,37.48072265
서초구,방배동,신동아(아)경로당(방배3동),127.0009446,37.48087049
서초구,서초동,서초1차 e편한세상,127.0067292,37.48119242
서초구,서초동,서초1차e편한세상 경로당,127.0067292,37.48119242
동작구,사당동,신남성,126.9719968,37.4813403
구로구,구로동,문성골경로당,126.8977527,37.48137119
강남구,일원동,상록수(아)경로당,127.0820904,37.48155008
송파구,문정동,문정 건영아파트,127.1257131,37.48166967
관악구,봉천동,봉팔경로당,126.9425203,37.48192088
강남구,개포동,대치1단지(아)경로당,127.0574402,37.48192513
강남구,개포동,포이경로당,127.0574402,37.48192513
강남구,개포동,밀미리경로당,127.0574402,37.48192513
강남구,개포동,경남(아)경로당,127.0574402,37.48192513
강남구,개포동,대청3단지경로당,127.0574402,37.48192513
강남구,일원동,한솔(아)경로당,127.0778494,37.48202022
강남구,자곡동,쟁골경로당,127.1021816,37.48208313
서초구,방배동,서초구립방배2동제2경로당,126.983063,37.48224494
구로구,개봉동,개봉대상(아)경로당,126.8497817,37.4823142
관악구,신림동,강남경로당,126.9047431,37.48234336
송파구,문정동,장지,127.1284288,37.48241413
강남구,일원동,가람(아)경로당,127.0853804,37.4824347
강남구,개포동,현대2차(아)경로당,127.0512528,37.4824775
관악구,봉천동,풍림아이원아파트 경로당,126.9521652,37.48253849
관악구,신림동,신본경로당,126.9364006,37.48263891
동작구,사당동,사당4동,126.9702992,37.4826613
금천구,가산동,가산동 상록경로당,126.8844049,37.48270832
관악구,신림동,신원경로당,126.924425,37.48272241
구로구,개봉동,영화아이닉스경로당,126.8492471,37.48280429
서초구,서초동,구립서초3동경로당,127.0108777,37.48280942
서초구,서초동,서초한신플러스타운 경로당,127.0143177,37.48287347
서초구,서초동,한신플러스타운경로당,127.0143177,37.48287347
구로구,가리봉동,가리봉1동경로당,126.8896662,37.48287914
동작구,사당동,제일A,126.9695209,37.48292906
강남구,개포동,주공1단지(아)경로당,127.0588713,37.4831443
강남구,도곡동,도곡경로당,127.0451667,37.4831507
서초구,서초동,서초구립예술의마을경로당,127.0145626,37.4832379
관악구,봉천동,행운경로당,126.9596323,37.48340427
서초구,방배동,소정회경로당,126.994487,37.48341301
서초구,방배동,방배브라운(아)경로당,126.994487,37.48341301
서초구,방배동,우성(아)경로당(방배2동),126.994487,37.48341301
서초구,방배동,방배서리풀이편한세상실버클럽 경로당,126.994487,37.48341301
관악구,신림동,신도브래뉴(아)경로당,126.9106969,37.48341516
관악구,봉천동,월드경로당,126.9589747,37.48344864
관악구,신림동,신팔경로당,126.9077754,37.48349068
서초구,방배동,서초구립방배2동제1경로당,126.9903886,37.48351466
관악구,신림동,성우아파트경로당,126.9373443,37.48365584
송파구,문정동,연화,127.1249986,37.48370283
강남구,개포동,개포경로당,127.0611443,37.48382233
서초구,양재동,서초구립말죽거리경로당,127.0404897,37.48383617
동작구,사당동,경남아너스빌(대아A),126.9731357,37.48393267
동작구,사당동,대림A,126.9731357,37.48393267
동작구,사당동,삼일공원,126.9731357,37.48393267
동작구,사당동,삼화,126.9731357,37.48393267
동작구,사당동,학수경로당,126.9731357,37.48393267
강남구,개포동,우성3차(아)경로당,127.0560139,37.48397327
강남구,일원동,일원경로당,127.0779416,37.48409112
관악구,신림동,조원(아)경로당,126.9075361,37.48418147
관악구,신림동,강남(아)경로당,126.9039074,37.48422993
구로구,항동,수목원현대홈타운(아)경로당,126.8200912,37.48426665
강남구,일원동,샘터마을(아)경로당,127.0826127,37.48427545
관악구,봉천동,장수경로당,126.94959,37.48444972
관악구,봉천동,봉천두산(아)1단지경로당,126.9428946,37.48452677
관악구,봉천동,봉천6동우성(아)109110동경로당,126.9611938,37.48465755
구로구,개봉동,한진(아)경로당,126.8519398,37.48467954
강남구,개포동,우성9차(아)경로당,127.0572512,37.48482962
강남구,일원동,목련타운(아)경로당,127.0852769,37.48485119
서초구,서초동,서초자이(아)경로당,127.0202672,37.48493195
강남구,수서동,궁마을경로당,127.0992971,37.48496278
관악구,봉천동,봉천우성아파트경로당,126.9595276,37.48497811
송파구,문정동,노인여가시설(잔버들경로당),127.1288807,37.48518307
강남구,수서동,수서8단지(아)경로당,127.0965128,37.48532206
관악구,봉천동,두산아파트3단지경로당,126.9459404,37.48534209
관악구,봉천동,봉천두산(아)임대3단지경로당,126.9459404,37.48534209
강남구,도곡동,개포우성4차(아)경로당,127.0494736,37.48544267
서초구,서초동,서초구립서초1동 경로당,127.0226606,37.48558799
관악구,봉천동,봉천본동경로당,126.9408557,37.48578007
구로구,항동,그린빌라경로당,126.8223126,37.48587128
구로구,항동,그린빌라경로당,126.8223126,37.48587128
동작구,신대방동,현진에버빌아파트경로당,126.907034,37.48594832
관악구,신림동,신림4동경로당,126.9191072,37.48596378
동작구,사당동,삼호그린아파트 경로당,126.9653195,37.48604783
구로구,구로동,두산위브(아),126.8903678,37.4860999
관악구,봉천동,봉천두산(아)2단지경로당,126.9452116,37.48613653
서초구,서초동,서초3동서초2차e편한세상경로당,127.0089752,37.4862635
관악구,봉천동,중앙경로당,126.9507335,37.48632547
강남구,개포동,개포4단지(아)경로당,127.0731689,37.48633093
동작구,사당동,사당5동,126.9675876,37.48636698
구로구,구로동,현대로얄(아)경로당,126.8773251,37.48636792
강남구,도곡동,도곡1동경로당,127.0356204,37.48637606
구로구,가리봉동,유성열,126.8825167,37.48638626
구로구,가리봉동,골말경로당,126.8825167,37.48638626
구로구,항동,그린빌라경로당,126.824136,37.48638974
관악구,신림동,신림5동경로당,126.932675,37.48645748
구로구,구로동,구로한일유엔아이(아)경로당,126.876053,37.48647373
서초구,서초동,서초트라팰리스(아) 경로당,127.0283822,37.48682257
송파구,문정동,문정대우1차(아)경로당,127.1281054,37.48687808
동작구,신대방동,신대방1동경로당,126.9106601,37.48687924
강남구,도곡동,개포한신(아)경로당,127.0488971,37.48688993
구로구,구로동,구로4동구경로당,126.88621,37.4869758
강남구,수서동,수서7단지(아)경로당,127.0984429,37.48707257
동작구,사당동,남해오네뜨아파트경로당,126.9655332,37.48707927
구로구,개봉동,개봉3동경로당,126.8554085,37.48708629
송파구,문정동,문정3차대우아파트 경로당,127.1332724,37.48711699
관악구,봉천동,사립 관악동부센트레빌(아)경로당,126.9509911,37.48720487
구로구,구로동,구로3동 경로당,126.8900949,37.48721456
관악구,봉천동,관악푸르지오아파트 경로당,126.9608649,37.48731127
강남구,수서동,수서6단지(아)경로당,127.105146,37.48731259
구로구,항동,동삼빌라 경로당,126.8242734,37.48736601
구로구,항동,구립수목원경로당,126.8242734,37.48736601
영등포구,대림동,신대림한솔 솔파크경로당,126.8994328,37.48738731
관악구,신림동,휴먼시아 제1경로당,126.9271237,37.48741277
서초구,서초동,서초캐슬리버티(아)경로당,127.0169448,37.48744322
관악구,봉천동,국사봉경로당,126.9437482,37.48750574
관악구,봉천동,국지경로당,126.9437482,37.48750574
서초구,방배동,구립방배1동제1경로당,126.9947018,37.48755334
강남구,개포동,개포5단지(아)경로당,127.0685036,37.48762289
관악구,신림동,장수촌경로당,126.9217937,37.48764894
관악구,봉천동,봉천5동 구립경로당,126.9481186,37.48768028
구로구,구로동,구로(아)경로당,126.8918992,37.48773259
구로구,구로동,삼성래미안(아) 경로당,126.8918992,37.48773259
구로구,오류동,오리골경로당,126.8373654,37.48782057
서초구,서초동,서초구립 서초2동경로당,127.0309036,37.48795126
강남구,도곡동,도곡쌍용예가아파트경로당,127.0381156,37.48797997
관악구,봉천동,봉천2동,126.954236,37.48800771
구로구,구로동,우민늘푸른(아) 경로당,126.8939249,37.48801968
구로구,구로동,장수경로당,126.8841087,37.4880265
서초구,서초동,서초한빛삼성(아)경로당,127.0079242,37.48810425
구로구,구로동,구로4동 복지관 경로당,126.8876068,37.48810574
동작구,사당동,현대A,126.970397,37.48812576
강남구,도곡동,역삼우성(아),127.0371151,37.48819824
구로구,오류동,금강수목원아파트경로당,126.8323818,37.48827862
강남구,일원동,개포9단지(아)경로당,127.0762197,37.48837321
관악구,봉천동,봉천벽산블루밍3차(아)경로당,126.9444339,37.48842248
서초구,방배동,방배1차현대(아)경로당,126.983901,37.48843913
구로구,구로동,영서(아)경로당,126.896025,37.48845818
관악구,봉천동,봉천일동 경로당,126.9340679,37.48849653
관악구,봉천동,보라매경로당,126.9340679,37.48849653
구로구,구로동,한신휴플러스(아),126.8908012,37.48850933
송파구,문정동,훼밀리제2경로당,127.1143773,37.48851993
송파구,문정동,훼밀리 제1아파트,127.1143773,37.48851993
구로구,구로동,두산임대(아)경로당,126.8889148,37.48857632
송파구,문정동,문정,127.1255018,37.48862702
송파구,거여동,거여6단지아파트,127.146638,37.48862773
강남구,도곡동,독구리경로당,127.0463245,37.48862964
동작구,사당동,사당자이아파트,126.9624446,37.4886969
동작구,사당동,사당케이씨씨아파트경로당,126.9624446,37.4886969
송파구,문정동,문정골,127.1247091,37.48871805
강남구,개포동,이화경로당,127.0623568,37.488783
영등포구,대림동,구립제3경로당,126.9011959,37.48878437
관악구,봉천동,만수경로당,126.9583302,37.48883716
송파구,거여동,거여5단지아파트,127.1453004,37.48884238
강남구,개포동,개포6단지경로당,127.0716677,37.48887629
강남구,개포동,개포7단지(아)경로당,127.0716677,37.48887629
강남구,수서동,강남데시앙포레(아)경로당,127.105004,37.48888786
강남구,수서동,수서삼성(아)경로당,127.105004,37.48888786
구로구,오류동,화랑빌라경로당,126.8255602,37.48889251
관악구,신림동,신림우방(아)경로당,126.9187983,37.48893563
구로구,오류동,오류동대우푸르지오경로당,126.8354925,37.48894613
서초구,서초동,무지개(아)경로당,127.0261777,37.4890875
동작구,사당동,동작삼성래미안,126.9704742,37.48909923
구로구,개봉동,거성(아)경로당,126.851039,37.48910875
강남구,수서동,수서4단지(아)경로당,127.1009459,37.48916125
구로구,오류동,현대타운 경로당,126.8417263,37.48920377
관악구,봉천동,관악벽산블루밍(아)1단지경로당,126.944767,37.48928787
관악구,봉천동,벽산블루밍(아)3단지경로당,126.944767,37.48928787
관악구,봉천동,관악벽산블루밍(아)2단지경로당,126.944767,37.48928787
송파구,거여동,거여4단지아파트,127.1438438,37.48932215
관악구,봉천동,인헌경로당,126.9594111,37.48943779
강남구,수서동,한아름(아)경로당,127.1035759,37.48947009
동작구,신대방동,경남아파트,126.9085934,37.48948761
관악구,봉천동,봉천동아(아) 2단지 경로당,126.9555546,37.4895921
관악구,봉천동,관악푸르지오삼오경로당,126.9603147,37.4896192
동작구,사당동,배나무골,126.9804546,37.48968804
구로구,온수동,성원빌라경로당,126.8234919,37.48975125
영등포구,대림동,문화칸타빌레아파트경로당,126.8971089,37.48976496
관악구,봉천동,관악드림타운경로당,126.9506198,37.48976791
구로구,구로동,이화우성(아) 경로당,126.8938801,37.4898358
관악구,봉천동,101경로당,126.9478039,37.48991257
송파구,거여동,거여3단지아파트경로당,127.1476765,37.48993226
송파구,거여동,거여3단지아파트경로당,127.1476765,37.48993226
구로구,개봉동,개봉동아이파크경로당,126.8597862,37.49006065
서초구,서초동,서초교대e편한세상(아) 경로당,127.0195348,37.4900862
구로구,개봉동,중앙경로당,126.853014,37.49008936
서초구,방배동,방배롯데캐슬로제경로당,126.9948016,37.4901805
서초구,방배동,방배2차현대홈타운(아)경로당,126.9839028,37.4901824
동작구,사당동,사당롯데캐슬2차 경로당,126.9714795,37.4901933
서초구,서초동,우성1차(아)경로당,127.0284321,37.49020224
송파구,거여동,동아효성아파트,127.1462222,37.49024889
구로구,구로동,구일우성(아)경로당,126.8769155,37.49028427
서초구,방배동,서초구립방배4동경로당,126.986872,37.49042622
구로구,온수동,동진빌라경로당,126.8247354,37.49045472
구로구,오류동,경남아너스빌경로당,126.8397904,37.49047798
송파구,문정동,문정 주공아파트,127.1302935,37.49062162
동작구,사당동,삼익,126.9725121,37.49077731
구로구,온수동,대흥빌라,126.8220477,37.49091409
강남구,도곡동,역삼럭키(아)경로당,127.038482,37.49095372
강남구,도곡동,대림아크로빌아파트경로당,127.038482,37.49095372
강남구,도곡동,렉슬경로당,127.038482,37.49095372
강남구,도곡동,타워팰리스2차아파트경로당,127.038482,37.49095372
강남구,도곡동,삼성래미안아파트경로당,127.038482,37.49095372
송파구,거여동,거여1단지아파트,127.1445862,37.49097459
서초구,서초동,서초현대아파트경로당,127.020166,37.49098863
강남구,도곡동,역말경로당,127.0372889,37.49098942
동작구,사당동,신동아5단지A,126.9768667,37.49102296
구로구,구로동,극동(아)경로당,126.8897737,37.49107021
구로구,구로동,한우리경로당,126.8803951,37.49108055
강남구,대치동,우성(아)경로당,127.0598958,37.49112537
강남구,수서동,수서3단지(아)경로당,127.1001776,37.49113268
강남구,도곡동,역말경로당,127.0378477,37.49123477
구로구,구로동,구로2동경로당,126.8855491,37.49143506
구로구,구로동,구로리경로당,126.8892359,37.49145723
서초구,방배동,방배3차현대홈타운(아)경로당,126.9837227,37.49148154
서초구,방배동,방배3차현대홈타운(아)경로당,126.9837227,37.49148154
구로구,오류동,영풍마드레빌경로당,126.8386407,37.49153798
구로구,오류동,오류2동 경로당,126.842816,37.4915665
송파구,문정동,현대아파트,127.1281434,37.49156805
구로구,개봉동,개봉현대홈타운2단지경로당,126.8616242,37.49161678
관악구,봉천동,관악드림타운2단지(아)경로당,126.948156,37.49165122
동작구,신대방동,숲속마을신동아파밀리에아파트 경로당,126.9145389,37.49174638
송파구,가락동,건너말 경로당,127.1239477,37.49180057
구로구,개봉동,원풍(아)경로당,126.8564569,37.49182983
송파구,가락동,프라자아파트,127.1335524,37.49199211
구로구,구로동,럭키(아) 경로당,126.8940704,37.49201137
구로구,개봉동,현대(아)경로당,126.8584964,37.49207737
구로구,개봉동,현대(아)서부경로당,126.8584964,37.49207737
구로구,개봉동,현대(아)중부경로당,126.8584964,37.49207737
강남구,대치동,선경(아)경로당,127.0625651,37.49212653
서초구,서초동,신동아(아) 경로당(서초2동),127.0239031,37.49214924
송파구,거여동,어울림(아)경로당,127.1433347,37.49220238
구로구,온수동,궁동경로당,126.8212099,37.49225721
송파구,거여동,거여 새마을,127.146614,37.4922644
관악구,봉천동,관악현대(아)경로당,126.9584733,37.49226627
동작구,신대방동,우성1차아파트경로당,126.9116071,37.4922669
강남구,일원동,우성7차(아)경로당,127.0783271,37.49229301
구로구,오류동,가든빌라 경로당,126.8310206,37.49233238
송파구,마천동,웃마을,127.1540431,37.49241154
강남구,역삼동,역삼중앙경로당,127.0387952,37.49249614
영등포구,대림동,구립대림3동경로당,126.9020063,37.49250872
영등포구,대림동,구립행복경로당,126.9020063,37.49250872
관악구,봉천동,봉천벽산타운2차아파트경로당,126.9460406,37.49251145
구로구,오류동,삼천리(아)경로당,126.8393712,37.49256351
강남구,일원동,제2경로당,127.0902836,37.49263425
강남구,일원동,제일경로당,127.0902836,37.49263425
영등포구,대림동,구립대동경로당,126.9007827,37.49272106
영등포구,대림동,대림1동분회경로당,126.9038308,37.49274205
송파구,거여동,우방1차아파트,127.1421819,37.49275312
영등포구,대림동,구립다사랑경로당,126.8994242,37.49278181
강남구,대치동,주공고층(아)경로당,127.0557445,37.49279309
송파구,거여동,거여현대1차아파트 경로당,127.1410319,37.49284991
동작구,신대방동,신대방 우성2차A,126.9103977,37.49292183
구로구,구로동,현대연예인(아)경로당,126.8771134,37.49298632
구로구,오류동,금강(아)경로당,126.8476466,37.49299263
동작구,상도동,대림아파트 경로당,126.9534776,37.4929953
서초구,서초동,아남(아)경로당,127.020786,37.49300444
동작구,신대방동,한성아파트,126.9149419,37.4930125
동작구,신대방동,보라매e편한세상아파트경로당,126.9149419,37.4930125
동작구,신대방동,신대방벽산아파트경로당,126.9149419,37.4930125
영등포구,대림동,현대아파트경로당,126.9081763,37.49302716
송파구,가락동,개롱경로당,127.1330171,37.49314582
강남구,대치동,래미안대치팰리스1단지 경로당,127.0566935,37.49324215
강남구,대치동,래미안대치팰리스2단지경로당,127.0566935,37.49324215
강남구,대치동,대치 동부센트레빌경로당,127.0566935,37.49324215
강남구,대치동,롯데캐슬(아)경로당,127.0566935,37.49324215
강남구,대치동,롯데캐슬리베경로당,127.0566935,37.49324215
강남구,대치동,대치삼성(아)경로당,127.0566935,37.49324215
송파구,마천동,금호어울림경로당,127.1553682,37.49324522
동작구,상도동,상도동살피재경로당,126.9553929,37.49332455
서초구,방배동,서초구립 기녕당,126.9859555,37.49332484
송파구,마천동,산성,127.1579999,37.49333255
구로구,온수동,온수경로당,126.819024,37.49334131
구로구,구로동,대림역경남아너스빌 경로당,126.8931294,37.49335887
강남구,대치동,미도(아)경로당,127.06735,37.49339315
서초구,서초동,서초삼성래미안아파트경로당,127.0199528,37.49345202
구로구,오류동,응골경로당,126.8446598,37.49345528
송파구,가락동,가락시장경로당,127.1115037,37.49348281
동작구,상도동,삼호A,126.9574312,37.49352956
강남구,도곡동,도곡(아)경로당,127.0505472,37.49354182
구로구,개봉동,개봉2동경로당,126.8519469,37.49354906
동작구,상도동,상도2차갑을명가아파트경로당,126.9352459,37.4935685
구로구,구로동,구로주공(아) 경로당,126.8755043,37.49359732
동작구,상도동,상도1차갑을명가아파트경로당,126.9340775,37.49360831
구로구,개봉동,동인(아)경로당,126.8488201,37.49361574
구로구,오류동,동선(아)경로당,126.8394633,37.49368882
구로구,개봉동,상우아파트 경로당,126.86097,37.49369869
송파구,거여동,거여,127.1417285,37.49373432
송파구,가락동,미륭(아)경로당,127.1285861,37.49379468
서초구,서초동,서초한일아파트경로당,127.0213881,37.49379884
구로구,오류동,우림필유(아)경로당,126.8465935,37.49394318
구로구,구로동,우성(아) 경로당,126.8938327,37.49408509
관악구,봉천동,보라매삼성경로당,126.9281773,37.49410529
송파구,거여동,현대2차아파트,127.147209,37.49414559
구로구,온수동,온수힐스테이트(아)경로당,126.8205861,37.49414667
강남구,개포동,대치(아)3단지경로당,127.0752154,37.49418481
강남구,개포동,대치(아)2단지경로당,127.0752154,37.49418481
구로구,궁동,우신빌라경로당,126.8305095,37.49423619
구로구,개봉동,삼호아파트경로당,126.8572667,37.49432489
동작구,신대방동,보라매롯데낙천대경로당,126.9136619,37.49433145
동작구,신대방동,보라매파크빌,126.915532,37.49441191
영등포구,대림동,대림1동한신아파트경로당,126.903501,37.49447811
강남구,역삼동,역삼2동경로당,127.041844,37.49456012
구로구,궁동,궁동빌라 경로당,126.8364925,37.49456683
송파구,가락동,가락골,127.1257395,37.4946418
송파구,거여동,거송경로당,127.1485128,37.49467862
송파구,마천동,금호아파트,127.1533128,37.49470592
구로구,개봉동,삼환아파트 경로당,126.8544514,37.4947561
구로구,구로동,우성(아)경로당,126.8724652,37.49479972
서초구,서초동,우성5차(아)경로당,127.0266687,37.49484987
영등포구,신길동,보라매경남아너스빌아파트경로당,126.9101285,37.49495988
구로구,개봉동,두산아파트 경로당,126.8526532,37.49500336
강남구,대치동,동원(아)경로당,127.0545627,37.4950567
강남구,대치동,도곡제2(아)경로당,127.0545627,37.4950567
강남구,대치동,대치I'PARK경로당,127.0545627,37.4950567
강남구,역삼동,그레이튼실버클럽경로당,127.0472446,37.495165
