,사업장명,위도,경도,ADDRESS
467,봉천벽산타운2차아파트경로당,37.49251145,126.94604059999999,봉천동
468,삼천리(아)경로당,37.49256351,126.8393712,오류동
469,제2경로당,37.49263425,127.09028359999999,일원동
470,제일경로당,37.49263425,127.09028359999999,일원동
471,구립대동경로당,37.49272106,126.90078270000001,대림동
472,대림1동분회경로당,37.49274205,126.9038308,대림동
473,우방1차아파트,37.49275312,127.14218190000001,거여동
474,구립다사랑경로당,37.49278181,126.89942420000001,대림동
475,주공고층(아)경로당,37.49279309,127.0557445,대치동
476,거여현대1차아파트 경로당,37.49284991,127.14103190000002,거여동
477,신대방 우성2차A,37.49292183,126.91039769999999,신대방동
478,현대연예인(아)경로당,37.49298632,126.87711340000001,구로동
479,금강(아)경로당,37.49299263,126.8476466,오류동
480,대림아파트 경로당,37.4929953,126.95347759999999,상도동
481,아남(아)경로당,37.49300444,127.02078600000002,서초동
482,한성아파트,37.4930125,126.9149419,신대방동
483,보라매e편한세상아파트경로당,37.4930125,126.9149419,신대방동
484,신대방벽산아파트경로당,37.4930125,126.9149419,신대방동
485,현대아파트경로당,37.49302716,126.90817630000001,대림동
486,개롱경로당,37.49314582,127.13301709999999,가락동
487,래미안대치팰리스1단지 경로당,37.49324215,127.05669350000001,대치동
488,래미안대치팰리스2단지경로당,37.49324215,127.05669350000001,대치동
489,대치 동부센트레빌경로당,37.49324215,127.05669350000001,대치동
490,롯데캐슬(아)경로당,37.49324215,127.05669350000001,대치동
491,롯데캐슬리베경로당,37.49324215,127.05669350000001,대치동
492,대치삼성(아)경로당,37.49324215,127.05669350000001,대치동
493,금호어울림경로당,37.49324522,127.1553682,마천동
494,상도동살피재경로당,37.49332455,126.9553929,상도동
495,서초구립 기녕당,37.49332484,126.98595549999999,방배동
496,산성,37.49333255,127.15799990000001,마천동
497,온수경로당,37.49334131,126.819024,온수동
498,대림역경남아너스빌 경로당,37.49335887,126.8931294,구로동
499,미도(아)경로당,37.49339315,127.06735,대치동
500,서초삼성래미안아파트경로당,37.49345202,127.0199528,서초동
501,응골경로당,37.49345528,126.8446598,오류동
502,가락시장경로당,37.49348281,127.1115037,가락동
503,삼호A,37.49352956,126.95743119999999,상도동
504,도곡(아)경로당,37.49354182,127.05054720000001,도곡동
505,개봉2동경로당,37.49354906,126.8519469,개봉동
506,상도2차갑을명가아파트경로당,37.4935685,126.9352459,상도동
507,구로주공(아) 경로당,37.49359732,126.8755043,구로동
508,상도1차갑을명가아파트경로당,37.49360831,126.93407749999999,상도동
509,동인(아)경로당,37.49361574,126.84882009999998,개봉동
510,동선(아)경로당,37.49368882,126.83946329999999,오류동
511,상우아파트 경로당,37.49369869,126.86097,개봉동
512,거여,37.49373432,127.14172849999999,거여동
513,미륭(아)경로당,37.49379468,127.1285861,가락동
514,서초한일아파트경로당,37.49379884,127.02138810000001,서초동
515,우림필유(아)경로당,37.49394318,126.84659350000001,오류동
516,우성(아) 경로당,37.49408509,126.8938327,구로동
517,보라매삼성경로당,37.49410529,126.9281773,봉천동
518,현대2차아파트,37.49414559,127.147209,거여동
519,온수힐스테이트(아)경로당,37.49414667,126.8205861,온수동
520,대치(아)3단지경로당,37.49418481,127.0752154,개포동
521,대치(아)2단지경로당,37.49418481,127.0752154,개포동
522,우신빌라경로당,37.49423619,126.83050949999999,궁동
523,삼호아파트경로당,37.49432489,126.85726670000001,개봉동
524,보라매롯데낙천대경로당,37.49433145,126.9136619,신대방동
525,보라매파크빌,37.49441191,126.91553200000001,신대방동
526,대림1동한신아파트경로당,37.49447811,126.903501,대림동
527,역삼2동경로당,37.49456012,127.041844,역삼동
528,궁동빌라 경로당,37.49456683,126.8364925,궁동
529,가락골,37.4946418,127.12573950000001,가락동
530,거송경로당,37.49467862,127.1485128,거여동
531,금호아파트,37.49470592,127.15331280000001,마천동
532,삼환아파트 경로당,37.4947561,126.8544514,개봉동
533,우성(아)경로당,37.49479972,126.8724652,구로동
534,우성5차(아)경로당,37.49484987,127.02666869999999,서초동
535,보라매경남아너스빌아파트경로당,37.49495988,126.91012849999998,신길동
536,두산아파트 경로당,37.49500336,126.8526532,개봉동
537,동원(아)경로당,37.495056700000006,127.0545627,대치동
538,도곡제2(아)경로당,37.495056700000006,127.0545627,대치동
539,대치I'PARK경로당,37.495056700000006,127.0545627,대치동
540,그레이튼실버클럽경로당,37.495165,127.0472446,역삼동
541,벽산아파트경로당,37.49526445,126.86250159999999,개봉동
542,한마을(아)경로당,37.49526445,126.86250159999999,개봉동
543,하방교경로당,37.49529427,127.03457790000002,역삼동
544,경향렉스빌아파트경로당,37.49529704,126.94193529999998,상도동
545,보광(아)경로당,37.49532265,126.88602990000001,구로동
546,삼환아파트,37.49535675,127.13677290000001,가락동
547,역삼한스빌(아)경로당,37.49536669,127.03306540000001,역삼동
548,역삼중앙경로당,37.49536669,127.03306540000001,역삼동
549,래미안펜타빌(아)경로당,37.49536669,127.03306540000001,역삼동
550,래미안펜타빌(아)경로당,37.49536669,127.03306540000001,역삼동
551,어울림경로당,37.49536669,127.03306540000001,역삼동
552,역삼푸르지오(아)경로당,37.49536669,127.03306540000001,역삼동
553,래미안그레이튼아파트경로당,37.49536669,127.03306540000001,역삼동
554,개나리skview(아)경로당,37.49536669,127.03306540000001,역삼동
555,역삼 시니어 하우스 경로당,37.49536669,127.03306540000001,역삼동
556,역삼개나리래미안아파트경로당,37.49536669,127.03306540000001,역삼동
557,역삼래미안경로당,37.49536669,127.03306540000001,역삼동
558,개나리푸르지오(아)경로당,37.49536669,127.03306540000001,역삼동
559,보라매e편한세상아파트 경로당,37.49542693,126.92856019999999,신대방동
560,구립대림1동경로당,37.4954559,126.90597930000001,대림동
561,청실(아)경로당,37.49548262,126.85976740000001,개봉동
562,역삼회경로당,37.49552231,127.035801,역삼동
563,쌍용아파트,37.49554296,127.12811780000001,가락동
564,가락 풍림아파트,37.49558363,127.1264074,가락동
565,장미할머니경로당,37.49558728,126.8383741,오류동
566,극동아파트,37.4956974,127.13267659999998,가락동
567,고척벽산블루밍(아)경로당,37.49570048,126.864395,고척동
568,베타니아경로당,37.49577074,126.8826422,구로동
569,서초구립장안경로당,37.49594625,127.01533490000001,서초동
570,경남교수아파트경로당,37.49597904,126.91355220000001,신대방동
571,현대상선(아)경로당,37.49605199,126.87521329999998,구로동
572,신구로현대(아) 경로당,37.49610994,126.8930594,구로동
573,영화(아)경로당,37.49618749,126.86000619999999,개봉동
574,유원(아)경로당,37.49629965,127.01826559999999,서초동
575,삼성아파트경로당,37.49635972,126.9112483,신길동
576,가락 금호아파트,37.49636314,127.1163624,가락동
577,우성아파트경로당,37.49637708,126.90089920000001,대림동
578,거여제2,37.49640973,127.14757379999999,거여동
579,오금삼성,37.49645439,127.1390598,오금동
580,한신아파트경로당,37.49649795,126.87365870000001,구로동
581,가락쌍용3차,37.49654217,127.1057294,가락동
582,신마천,37.49654748,127.1562687,마천동
583,우성아파트,37.49662301,127.117797,가락동
584,신개봉 삼환(아) 경로당,37.49663516,126.85794209999999,개봉동
585,오류라인(아)경로당,37.49665736,126.84706809999999,오류동
586,역삼2차아이파크경로당,37.4967695,127.05158279999999,역삼동
587,중앙하이츠(아) 경로당,37.49677868,126.87609850000001,구로동
588,새팽이경로당,37.49685222,127.1341127,가락동
589,충효정,37.49692423,127.14331029999998,거여동
590,새마을경로당,37.49699341,126.8418507,오류동
591,오류동부덕고개(아)경로당,37.49700295,126.8478817,오류동
592,동원(아)경로당,37.49702489,127.05752720000001,대치동
593,영화참마음(아)경로당,37.49703752,126.87420700000001,구로동
594,신동아아파트경로당,37.49706187,126.8946728,대림동
595,역삼복지경로당,37.49710952,127.0471101,역삼동
596,방배삼호아파트경로당,37.49713928,126.9897388,방배동
597,우성3차아파트경로당,37.49714967,126.9089239,신길동
598,보라매두산위브아파트경로당,37.49726262,126.91442579999999,신길동
599,영풍경로당,37.49728947,127.14145829999998,거여동
600,성대골,37.49732176,126.9349738,상도동
601,은마(아)경로당,37.497417999999996,127.065327,대치동
602,센트레빌경로당,37.49758813,127.11711170000001,가락동
603,동부센트레빌경로당,37.49758813,127.11711170000001,가락동
604,우방(아)경로당,37.49761839,126.87470230000001,구로동
605,구립신길5제1경로당,37.497716,126.9055455,신길동
606,역삼제3경로당,37.49771978,127.0360885,역삼동
607,가락 시영1차아파트,37.49772186,127.10702350000001,가락동
608,동산경로당,37.49772206,126.8368879,오류동
609,화원경로당,37.49776227,126.88025479999999,구로동
610,구립마천,37.49780278,127.1536452,마천동
611,한국현대(아)경로당,37.49783651,126.8753768,구로동
612,한국현대(아)경로당,37.49783651,126.8753768,구로동
613,상아아파트,37.49793863,127.1367273,오금동
614,래미안상도2차아파트경로당,37.49805634,126.9582764,상도동
615,쌍용1차(아)경로당,37.49808314,127.0712192,대치동
616,쌍용2차(아)경로당,37.49808314,127.0712192,대치동
617,구립원지경로당,37.49809169,126.8996104,대림동
618,대방중앙경로당,37.49809701,126.92261119999999,대방동
619,한라아파트,37.49819159,127.13209669999999,가락동
620,레미안파크,37.49819159,127.13209669999999,가락동
621,우6성2차아파트경로당,37.49821651,126.91256499999999,신길동
622,우성2차아파트경로당,37.49821651,126.91256499999999,신길동
623,신대방2동,37.49824032,126.921186,대방동
624,금호베스트빌(아)경로당,37.49824085,127.15481580000001,마천동
625,삼환나우빌아파트경로당,37.49826472,126.95646550000001,상도동
626,서초구립명달경로당,37.49829536,127.0211345,서초동
627,시범길 경로당,37.49831232,126.9029192,신길동
628,한신플러스타운경로당,37.49838579,126.8410227,오류동
629,대림아파트,37.49841833,127.11952920000002,가락동
630,구립동심경로당,37.49844379,126.8972902,대림동
631,오류동 금호 어울림(아) 경로당,37.49845661,126.83915490000001,오류동
632,고경 경로당,37.49851631,126.9390142,상도동
633,청송,37.49851631,126.9390142,상도동
634,상도3동,37.49851631,126.9390142,상도동
635,상도1동 경로당,37.49851631,126.9390142,상도동
636,쌍용스윗닷홈아파트경로당,37.49851631,126.9390142,상도동
637,상도Encrypted,37.49851631,126.9390142,상도동
638,동아아파트 경로당,37.49851631,126.9390142,상도동
639,동원베네스트아파트 경로당,37.49851631,126.9390142,상도동
640,상도패리스아파트 경로당,37.49851631,126.9390142,상도동
641,상도엠코타운 애스톤파크 아파트 경로당,37.49851631,126.9390142,상도동
642,상도엠코타운경로당,37.49851631,126.9390142,상도동
643,상도4동 경로당,37.49851631,126.9390142,상도동
644,보라매코오롱하늘채아파트경로당,37.49853217,126.9231206,대방동
645,삼풍(아)경로당,37.49854399,127.01561310000001,서초동
646,서초래미안(아) 경로당,37.49855631,127.0188868,서초동
647,영동(아)경로당,37.49877768,127.04987849999999,역삼동
648,우성현대(아),37.49884296,126.8627945,고척동
649,중앙하이츠(아)경로당,37.49884522,126.88055259999999,구로동
650,뉴홍현(아),37.49887285,126.88350449999999,구로동
651,마천제2,37.49903379,127.1506655,마천동
652,한신서래(아)경로당,37.49910355,127.00088410000001,반포동
653,개봉본동 경로당,37.49910823,126.85401100000001,개봉동
654,개봉1동 경로당,37.49910823,126.85401100000001,개봉동
655,송학,37.49911919,126.94155729999999,상도동
656,구립신길6동경로당,37.49920221,126.9124419,신길동
657,이수힐스테이트아파트 경로당,37.49921393,126.97387659999998,동작동
658,동작,37.49921393,126.97387659999998,동작동
659,동작동금강KCC아파트 경로당,37.49921393,126.97387659999998,동작동
660,이수교KCC스위첸아파트 경로당,37.49921393,126.97387659999998,동작동
661,달마,37.49924671,126.96162520000001,흑석동
662,우창아파트,37.49925732,127.13690520000002,오금동
663,동부골든(아)경로당,37.49929091,126.83953159999999,오류동
