,lgdng_cd,ctpv_nm,행정동,법정동,adstrd_cd,admn_inst_cd
434,1141011600,서울특별시,신촌동,창천동,1113075,1141058500
435,1141011700,서울특별시,연희동,연희동,1113076,1141061500
436,1141011100,서울특별시,홍제제1동,홍제동,1113062,1141062000
437,1141011100,서울특별시,홍제제3동,홍제동,1113064,1141064000
438,1141011100,서울특별시,홍제제2동,홍제동,1113065,1141065500
439,1141011800,서울특별시,홍은제1동,홍은동,1113066,1141066000
440,1141011800,서울특별시,홍은제2동,홍은동,1113068,1141068500
441,1141012000,서울특별시,남가좌제1동,남가좌동,1113069,1141069000
442,1141012000,서울특별시,남가좌제2동,남가좌동,1113070,1141070000
443,1141011900,서울특별시,북가좌제1동,북가좌동,1113071,1141071000
444,1141011900,서울특별시,북가좌제2동,북가좌동,1113072,1141072000
445,1144000000,서울특별시,마포구,마포구,11140,1144000000
446,1144010100,서울특별시,아현동,아현동,1114078,1144055500
447,1144010200,서울특별시,아현동,공덕동,1114078,1144055500
448,1144010900,서울특별시,아현동,염리동,1114078,1144055500
449,1144010100,서울특별시,공덕동,아현동,1114077,1144056500
450,1144010200,서울특별시,공덕동,공덕동,1114077,1144056500
451,1144010300,서울특별시,공덕동,신공덕동,1114077,1144056500
452,1144010400,서울특별시,공덕동,도화동,1114077,1144056500
453,1144010400,서울특별시,도화동,도화동,1114075,1144058500
454,1144010700,서울특별시,도화동,마포동,1114075,1144058500
455,1144010400,서울특별시,용강동,도화동,1114059,1144059000
456,1144010500,서울특별시,용강동,용강동,1114059,1144059000
457,1144010600,서울특별시,용강동,토정동,1114059,1144059000
458,1144010700,서울특별시,용강동,마포동,1114059,1144059000
459,1144010800,서울특별시,용강동,대흥동,1114059,1144059000
460,1144010900,서울특별시,용강동,염리동,1114059,1144059000
461,1144010800,서울특별시,대흥동,대흥동,1114060,1144060000
462,1144011000,서울특별시,대흥동,노고산동,1114060,1144060000
463,1144011100,서울특별시,대흥동,신수동,1114060,1144060000
464,1144010200,서울특별시,염리동,공덕동,1114061,1144061000
465,1144010900,서울특별시,염리동,염리동,1114061,1144061000
466,1144010800,서울특별시,신수동,대흥동,1114063,1144063000
467,1144011100,서울특별시,신수동,신수동,1114063,1144063000
468,1144011200,서울특별시,신수동,현석동,1114063,1144063000
469,1144011300,서울특별시,신수동,구수동,1114063,1144063000
470,1144011700,서울특별시,신수동,신정동,1114063,1144063000
471,1144011400,서울특별시,서강동,창전동,1114076,1144065500
472,1144011500,서울특별시,서강동,상수동,1114076,1144065500
473,1144011600,서울특별시,서강동,하중동,1114076,1144065500
474,1144011700,서울특별시,서강동,신정동,1114076,1144065500
475,1144011800,서울특별시,서강동,당인동,1114076,1144065500
476,1144011000,서울특별시,서교동,노고산동,1114066,1144066000
477,1144012000,서울특별시,서교동,서교동,1114066,1144066000
478,1144012100,서울특별시,서교동,동교동,1114066,1144066000
479,1144012200,서울특별시,합정동,합정동,1114068,1144068000
480,1144012300,서울특별시,망원제1동,망원동,1114069,1144069000
481,1144012300,서울특별시,망원제2동,망원동,1114070,1144070000
482,1144012400,서울특별시,연남동,연남동,1114071,1144071000
483,1144012500,서울특별시,성산제1동,성산동,1114072,1144072000
484,1144012500,서울특별시,성산제2동,성산동,1114073,1144073000
485,1144012600,서울특별시,성산제2동,중동,1114073,1144073000
486,1144012700,서울특별시,상암동,상암동,1114074,1144074000
487,1147000000,서울특별시,양천구,양천구,11150,1147000000
488,1147010200,서울특별시,목1동,목동,1115051,1147051000
489,1147010200,서울특별시,목2동,목동,1115052,1147052000
490,1147010200,서울특별시,목3동,목동,1115053,1147053000
491,1147010200,서울특별시,목4동,목동,1115054,1147054000
492,1147010200,서울특별시,목5동,목동,1115071,1147055000
493,1147010300,서울특별시,신월1동,신월동,1115057,1147056000
494,1147010300,서울특별시,신월2동,신월동,1115058,1147057000
495,1147010300,서울특별시,신월3동,신월동,1115059,1147058000
496,1147010300,서울특별시,신월4동,신월동,1115060,1147059000
497,1147010300,서울특별시,신월5동,신월동,1115061,1147060000
498,1147010300,서울특별시,신월6동,신월동,1115062,1147061000
499,1147010300,서울특별시,신월7동,신월동,1115063,1147061100
500,1147010100,서울특별시,신정1동,신정동,1115064,1147062000
501,1147010100,서울특별시,신정2동,신정동,1115065,1147063000
502,1147010100,서울특별시,신정3동,신정동,1115066,1147064000
503,1147010100,서울특별시,신정4동,신정동,1115072,1147065000
504,1147010100,서울특별시,신정6동,신정동,1115069,1147067000
505,1147010100,서울특별시,신정7동,신정동,1115070,1147068000
506,1150000000,서울특별시,강서구,강서구,11160,1150000000
507,1150010100,서울특별시,염창동,염창동,1116051,1150051000
508,1150010400,서울특별시,염창동,가양동,1116051,1150051000
509,1150010200,서울특별시,등촌제1동,등촌동,1116052,1150052000
510,1150010200,서울특별시,등촌제2동,등촌동,1116053,1150053000
511,1150010200,서울특별시,등촌제3동,등촌동,1116054,1150053500
512,1150010300,서울특별시,화곡제1동,화곡동,1116073,1150054000
513,1150010300,서울특별시,화곡제2동,화곡동,1116057,1150055000
514,1150010300,서울특별시,화곡제3동,화곡동,1116058,1150056000
515,1150010300,서울특별시,화곡제4동,화곡동,1116059,1150057000
516,1150010300,서울특별시,화곡본동,화곡동,1116055,1150059000
517,1150010300,서울특별시,화곡제6동,화곡동,1116061,1150059100
518,1150010300,서울특별시,화곡제8동,화곡동,1116063,1150059300
519,1150010400,서울특별시,가양제1동,가양동,1116064,1150060300
520,1150010500,서울특별시,가양제1동,마곡동,1116064,1150060300
521,1150010400,서울특별시,가양제2동,가양동,1116065,1150060400
522,1150010400,서울특별시,가양제3동,가양동,1116066,1150060500
523,1150010500,서울특별시,발산제1동,마곡동,1116067,1150061100
524,1150010600,서울특별시,발산제1동,내발산동,1116067,1150061100
525,1150010700,서울특별시,발산제1동,외발산동,1116067,1150061100
526,1150010300,서울특별시,우장산동,화곡동,1116074,1150061500
527,1150010600,서울특별시,우장산동,내발산동,1116074,1150061500
528,1150010500,서울특별시,공항동,마곡동,1116069,1150062000
529,1150010800,서울특별시,공항동,공항동,1116069,1150062000
530,1150010900,서울특별시,공항동,방화동,1116069,1150062000
531,1150011100,서울특별시,공항동,과해동,1116069,1150062000
532,1150011200,서울특별시,공항동,오곡동,1116069,1150062000
533,1150011300,서울특별시,공항동,오쇠동,1116069,1150062000
534,1150010500,서울특별시,방화제1동,마곡동,1116070,1150063000
535,1150010800,서울특별시,방화제1동,공항동,1116070,1150063000
536,1150010900,서울특별시,방화제1동,방화동,1116070,1150063000
537,1150010900,서울특별시,방화제2동,방화동,1116071,1150064000
538,1150011000,서울특별시,방화제2동,개화동,1116071,1150064000
539,1150010900,서울특별시,방화제3동,방화동,1116072,1150064100
540,1153000000,서울특별시,구로구,구로구,11170,1153000000
541,1153010100,서울특별시,신도림동,신도림동,1117051,1153051000
542,1153010200,서울특별시,구로제1동,구로동,1117052,1153052000
543,1153010200,서울특별시,구로제2동,구로동,1117071,1153053000
544,1153010200,서울특별시,구로제3동,구로동,1117054,1153054000
545,1153010200,서울특별시,구로제4동,구로동,1117055,1153055000
546,1153010200,서울특별시,구로제5동,구로동,1117056,1153056000
547,1153010300,서울특별시,가리봉동,가리봉동,1117070,1153059500
548,1153010600,서울특별시,고척제1동,고척동,1117061,1153072000
549,1153010600,서울특별시,고척제2동,고척동,1117062,1153073000
550,1153010700,서울특별시,개봉제1동,개봉동,1117072,1153074000
551,1153010700,서울특별시,개봉제2동,개봉동,1117064,1153075000
552,1153010700,서울특별시,개봉제3동,개봉동,1117065,1153076000
553,1153010800,서울특별시,오류1동,오류동,1117067,1153077000
554,1153010800,서울특별시,오류2동,오류동,1117073,1153078000
555,1153011100,서울특별시,오류2동,천왕동,1117073,1153078000
556,1153011200,서울특별시,항동,항동,1117074,1153080000
557,1153010900,서울특별시,수궁동,궁동,1117069,1153079000
558,1153011000,서울특별시,수궁동,온수동,1117069,1153079000
559,1154500000,서울특별시,금천구,금천구,11180,1154500000
560,1154510100,서울특별시,가산동,가산동,1118051,1154551000
561,1154510200,서울특별시,독산제1동,독산동,1118052,1154561000
562,1154510200,서울특별시,독산제2동,독산동,1118053,1154562000
563,1154510200,서울특별시,독산제3동,독산동,1118054,1154563000
564,1154510200,서울특별시,독산제4동,독산동,1118055,1154564000
565,1154510300,서울특별시,시흥제1동,시흥동,1118057,1154567000
566,1154510300,서울특별시,시흥제2동,시흥동,1118058,1154568000
567,1154510300,서울특별시,시흥제3동,시흥동,1118059,1154569000
568,1154510300,서울특별시,시흥제4동,시흥동,1118060,1154570000
569,1154510300,서울특별시,시흥제5동,시흥동,1118061,1154571000
570,1156000000,서울특별시,영등포구,영등포구,11190,1156000000
571,1156010100,서울특별시,영등포본동,영등포동,1119073,1156051500
572,1156013200,서울특별시,영등포본동,신길동,1119073,1156051500
573,1156010100,서울특별시,영등포동,영등포동,1119074,1156053500
574,1156010200,서울특별시,영등포동,영등포동1가,1119074,1156053500
575,1156010300,서울특별시,영등포동,영등포동2가,1119074,1156053500
576,1156010400,서울특별시,영등포동,영등포동3가,1119074,1156053500
577,1156010500,서울특별시,영등포동,영등포동4가,1119074,1156053500
578,1156010600,서울특별시,영등포동,영등포동5가,1119074,1156053500
579,1156010700,서울특별시,영등포동,영등포동6가,1119074,1156053500
580,1156010800,서울특별시,영등포동,영등포동7가,1119074,1156053500
581,1156010900,서울특별시,영등포동,영등포동8가,1119074,1156053500
582,1156011000,서울특별시,여의동,여의도동,1119054,1156054000
583,1156011100,서울특별시,당산제1동,당산동1가,1119055,1156055000
584,1156011200,서울특별시,당산제1동,당산동2가,1119055,1156055000
585,1156011300,서울특별시,당산제1동,당산동3가,1119055,1156055000
586,1156011400,서울특별시,당산제2동,당산동4가,1119056,1156056000
587,1156011500,서울특별시,당산제2동,당산동5가,1119056,1156056000
588,1156011600,서울특별시,당산제2동,당산동6가,1119056,1156056000
589,1156011700,서울특별시,당산제2동,당산동,1119056,1156056000
590,1156011800,서울특별시,도림동,도림동,1119075,1156058500
591,1156011900,서울특별시,문래동,문래동1가,1119076,1156060500
592,1156012000,서울특별시,문래동,문래동2가,1119076,1156060500
593,1156012100,서울특별시,문래동,문래동3가,1119076,1156060500
594,1156012200,서울특별시,문래동,문래동4가,1119076,1156060500
595,1156012300,서울특별시,문래동,문래동5가,1119076,1156060500
596,1156012400,서울특별시,문래동,문래동6가,1119076,1156060500
597,1156012500,서울특별시,양평제1동,양평동1가,1119061,1156061000
598,1156012600,서울특별시,양평제1동,양평동2가,1119061,1156061000
599,1156012700,서울특별시,양평제1동,양평동3가,1119061,1156061000
600,1156012700,서울특별시,양평제2동,양평동3가,1119062,1156062000
601,1156012800,서울특별시,양평제2동,양평동4가,1119062,1156062000
602,1156012900,서울특별시,양평제2동,양평동5가,1119062,1156062000
603,1156013000,서울특별시,양평제2동,양평동6가,1119062,1156062000
604,1156013100,서울특별시,양평제2동,양화동,1119062,1156062000
605,1156013400,서울특별시,양평제2동,양평동,1119062,1156062000
606,1156013200,서울특별시,신길제1동,신길동,1119063,1156063000
607,1156013200,서울특별시,신길제3동,신길동,1119065,1156065000
608,1156013200,서울특별시,신길제4동,신길동,1119066,1156066000
